Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
0.15539961391930004,1.2651403747379821,-0.4447248822721439,0.028966335033895462,0.8945353376679117,0
0.7230806091615631,-0.8948947048713592,-0.6840060546315444,-1.5337668625174936,-1.0743553859443267,1
0.3394787024480622,0.938411084872893,-1.4764353520075875,-1.1950072602838442,-0.35059239501231004,1
0.14198920411214958,0.5021696037597194,-0.4940394450864931,0.6042342880297195,-1.5686098369370665,0
-0.2716468154113602,1.6292735111639274,-0.9103886017322499,-0.06804425789534847,-1.65807469369256,1
0.4866424757444504,-0.808320966163608,0.9259514474874632,0.3470843799885561,1.7540926912481283,1
-0.22410887721055173,-1.18005300988276,-1.327555226137121,-0.13153116778873652,-0.006861102589532556,1
1.325590924371817,-0.6263486222526783,-1.2166521478381789,1.472830420069703,-0.4095080783597994,1
1.5708816158532706,-0.8163464249374358,-0.7501404274451245,1.1285462187546846,-1.0190061508224302,1
-0.4088561122898771,0.93367287914594,-0.7172130636209323,1.6604118230867069,1.098764396729633,0
0.9842233353328255,0.8504524496760374,1.2144394753109207,1.51993381038318,0.7471792003972383,1
0.08743662023875141,0.6279635375889975,1.024064831776752,0.7970196405801919,-1.6935367921176656,0
0.2210167383714921,-0.9622053327710014,0.28829875285530243,-1.5247366033229204,0.9741092128631289,1
1.4409985076746945,1.301915391572713,-0.7152690539120525,1.725505426795186,-1.3125359300364035,1
-1.474795847790178,1.6343443114471228,-0.6104662225060027,-0.07987591969426229,1.5889910896153194,1
-1.4198850739603313,0.14359059195131227,0.3352949436942834,-1.4956647890208954,-0.5456810168783196,1
-1.6481877077076958,0.5567096913950319,0.8461607263147959,1.6991398778346571,-0.13542696456680045,0
1.1237580290134574,0.035147163175207725,-0.3848048521288527,0.25339220686103436,-1.681666896847854,1
0.9379278052595827,-0.7265469257876424,0.049302808246445465,-0.12902821155419186,1.1583804213611357,1
1.251342038487824,-0.717461754540071,1.3588198156764688,-1.637159340165936,-0.630832097681105,1
1.6219106497355136,-0.6217900298832189,0.5344971373629721,-0.23410922781408938,0.22969132806559794,1
1.0095868192656867,-1.0517598844583196,0.13922212488805036,-1.0758135500226764,1.5126294947516767,1
-0.1425879170586944,1.4426427515789397,-1.4673601726524985,0.7635448206298661,-1.1574701965731935,0
0.946022613944143,1.2899579745697014,-1.1047753244221938,-1.678097725197405,1.307198024187831,1
-1.31361667685143,-0.10184744324539531,-1.018356616928846,0.12517428905037456,0.03487691638128167,1
0.4662620514851138,-0.43295457304004437,0.44231337409073657,-1.555001930669737,1.5051963202032255,1
-1.228046613565762,1.5729792421640214,-1.339719087523506,0.7494014233468244,1.1513180515100796,0
1.5060738739396837,-0.941177504214504,-1.6134684162003412,1.5672726903895293,-0.16358006132994832,1
0.06339335032848797,0.22054122918191807,-0.4669716309268649,-1.5563605431372494,-1.3914591847901914,1
-0.30233080568457277,-1.530073798821002,0.7734748035232452,-1.3511502275867668,-1.5942673811717705,1
-0.8144995082483124,-1.050524413549985,0.6848643398523271,0.0652812674594908,1.3311172869679686,1
0.9245421648616157,0.3976394183385877,1.0288628237592319,1.6683697847977146,-0.0550786195999991,1
-0.16077077742239823,0.601649620065429,0.6952405959201701,-0.29229134618810293,0.601408566434392,1
0.22234534479454807,0.3168476818930795,0.40818820242534165,0.4085825240068535,1.356826396667224,0
-1.6530621369493876,1.3292583998929746,-0.031661387275235306,0.9101787050687113,-0.6429950570855485,0
0.3902229650410376,1.7635545469314284,-0.9923831697149095,1.4810888691669029,1.405747030466918,1
0.37132103676748646,0.9583304661638382,0.2533955493440182,-1.0972882395639842,-1.6035042144138836,1
0.38782941872679383,-0.08973655591887596,0.4889421593390641,1.4244531682182437,-0.7287196952035785,1
1.5029319365919156,1.2041416425844227,-1.2856370040796563,0.4458426070031963,1.1146182113136993,1
0.609224037426063,-1.2989383946511879,0.2416290049815063,1.0611021311920912,1.2582957931560506,1
-0.49051856037198827,0.675621674492476,-1.3755788517510492,-0.6902623513644994,1.575829857601589,1
-0.22600343754387492,0.09704715493366207,0.17910461640699335,0.012086339147599505,-0.6487059830016325,1
0.6631714400882667,-1.0966057852675561,-1.1639289092853975,-0.9876071443940451,1.0053337309127164,1
-1.5116819949285614,1.691741418450451,-1.3020021342100372,1.2293438748307848,1.7154903382002884,0
0.5578606171123042,-0.5340322908340194,-1.3224629227116678,-1.0026470854499008,0.12765052239163693,1
0.5710691476111408,0.43761754460659286,1.438373169348115,0.17767933195095914,-0.8234422264664839,1
-0.9993400919274219,1.3608046657381068,0.355601938789394,-0.2701217222464611,-1.5638887374617945,1
-1.277272070802463,0.05618337612571315,-0.8482374121022338,-1.5348347983854498,0.9339955588226545,1
-0.64091971981406,-1.3173534726985066,-1.4665767661785931,-0.2899189396610682,-1.21769815498568,1
-0.47617820114684667,1.1508364628826007,0.14140638770774908,0.9882750826782823,-0.35780345394494156,0
0.2283601613478344,-0.48219777169157313,-1.21277025309204,0.11108527040709802,-0.6269861749677507,1
-0.22064803815794493,1.7272882430264442,0.9794972961428946,-0.6585292355174258,-0.2541433334700249,1
